ID,Scenario,VitalPrompt,PromptTimestamp,Sensor,Action,Value,SensorTimestamp,Submitted
2108,1,log vitals prompted,1752770978018,O₂ Saturation,keypad press,100,1752771014270,1752771036850
2108,1,log vitals prompted,1752770978018,O₂ Saturation,log,,1752771015413,1752771036850
2108,1,log vitals prompted,1752770978018,O₂ Saturation,log,,1752771015414,1752771036850
2108,1,log vitals prompted,1752770978018,O₂ Saturation,log,,1752771016430,1752771036850
2108,1,log vitals prompted,1752770978018,O₂ Saturation,save,,1752771016854,1752771036850
2108,1,log vitals prompted,1752770978018,O₂ Saturation,save,,1752771016860,1752771036850
2108,1,log vitals prompted,1752770978018,O₂ Saturation,save,,1752771017879,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,opened sensor tab,,1752771020255,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,capture,,1752771021797,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,capture,,1752771021797,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,keypad open,,1752771022816,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,keypad press,1,1752771023813,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,keypad press,12,1752771024604,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,keypad press,120,1752771025299,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,keypad press,1208,1752771025877,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,keypad press,12080,1752771026348,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,keypad press,12080,1752771026948,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,log,,1752771028324,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,log,,1752771028324,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,log,,1752771029343,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,save,,1752771035322,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,save,,1752771035323,1752771036850
2108,1,log vitals prompted,1752770978018,Blood Pressure,save,,1752771036343,1752771036850
2108,1,log vitals prompted,1752770978018,submit,submit,,1752771036850,1752771036850
2109,4,log vitals prompted,1752763101206,Heart Rate,capture,,1752763106290,1752763136618
2109,4,log vitals prompted,1752763101206,Heart Rate,capture,,1752763106291,1752763136618
2109,4,log vitals prompted,1752763101206,Heart Rate,capture,,1752763107304,1752763136618
2109,4,log vitals prompted,1752763101206,Heart Rate,keypad open,,1752763107304,1752763136618
2109,4,log vitals prompted,1752763101206,Heart Rate,keypad press,5,1752763108436,1752763136618
2109,4,log vitals prompted,1752763101206,Heart Rate,keypad press,55,1752763108763,1752763136618
2109,4,log vitals prompted,1752763101206,Heart Rate,keypad press,55,1752763109683,1752763136618
2109,4,log vitals prompted,1752763101206,Heart Rate,log,,1752763110523,1752763136618
2109,4,log vitals prompted,1752763101206,Heart Rate,log,,1752763111540,1752763136618
2109,4,log vitals prompted,1752763101206,Heart Rate,save,,1752763111931,1752763136618
2109,4,log vitals prompted,1752763101206,Heart Rate,save,,1752763111931,1752763136618
2109,4,log vitals prompted,1752763101206,Heart Rate,save,,1752763112949,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,opened sensor tab,,1752763114930,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,capture,,1752763115955,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,capture,,1752763115955,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,capture,,1752763116967,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,keypad open,,1752763116967,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,keypad press,1,1752763117643,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,keypad press,0,1752763118178,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,keypad press,1,1752763119355,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,keypad press,10,1752763119874,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,keypad press,100,1752763120100,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,show action buttons,,1752763120731,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,keypad press,100,1752763120731,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,log,,1752763121813,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,log,,1752763121814,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,log,,1752763122833,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,save,,1752763123283,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,save,,1752763123284,1752763136618
2109,4,log vitals prompted,1752763101206,O₂ Saturation,save,,1752763124301,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,opened sensor tab,,1752763126291,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,capture,,1752763127443,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,capture,,1752763127443,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,capture,,1752763128463,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,keypad open,,1752763128464,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,keypad press,1,1752763129091,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,keypad press,12,1752763129539,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,keypad press,120,1752763130163,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,keypad press,1208,1752763130619,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,keypad press,12080,1752763131442,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,keypad press,12080,1752763132027,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,log,,1752763132964,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,log,,1752763132965,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,log,,1752763133975,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,save,,1752763134602,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,save,,1752763134603,1752763136618
2109,4,log vitals prompted,1752763101206,Blood Pressure,save,,1752763135613,1752763136618
2109,4,log vitals prompted,1752763101206,submit,submit,,1752763136618,1752763136618
2109,4,log vitals prompted,1752763245765,Blood Pressure,capture,,1752763251794,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,capture,,1752763251794,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,keypad open,,1752763252815,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,keypad press,1,1752763253730,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,keypad press,12,1752763254411,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,keypad press,120,1752763254988,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,keypad press,1208,1752763255705,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,keypad press,12080,1752763256387,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,show action buttons,,1752763257050,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,keypad press,12080,1752763257051,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,log,,1752763257882,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,log,,1752763257883,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,log,,1752763258894,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,save,,1752763259355,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,save,,1752763259356,1752763290179
2109,4,log vitals prompted,1752763245765,Blood Pressure,save,,1752763260369,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,opened sensor tab,,1752763262483,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,capture,,1752763263306,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,capture,,1752763263307,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,capture,,1752763264320,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,keypad open,,1752763264321,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,keypad press,1,1752763264875,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,keypad press,10,1752763265547,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,keypad press,100,1752763266060,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,show action buttons,,1752763266755,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,keypad press,100,1752763266755,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,log,,1752763267658,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,log,,1752763267659,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,log,,1752763268680,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,save,,1752763268930,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,save,,1752763268930,1752763290179
2109,4,log vitals prompted,1752763245765,O₂ Saturation,save,,1752763269945,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,opened sensor tab,,1752763271572,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,capture,,1752763272283,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,capture,,1752763272283,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,keypad open,,1752763273303,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,keypad press,5,1752763274555,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,keypad press,55,1752763274962,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,show action buttons,,1752763275898,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,keypad press,55,1752763275900,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,log,,1752763276794,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,log,,1752763276795,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,log,,1752763277813,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,save,,1752763282580,1752763290179
2109,4,log vitals prompted,1752763245765,Heart Rate,save,,1752763283594,1752763290179
2109,4,log vitals prompted,1752763245765,submit,submit,,1752763290179,1752763290179
2109,4,log vitals prompted,1752763335127,Heart Rate,capture,,1752763340122,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,capture,,1752763340122,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,capture,,1752763341144,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,keypad open,,1752763341144,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,keypad press,5,1752763344850,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,keypad press,55,1752763345066,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,show action buttons,,1752763345586,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,keypad press,55,1752763345587,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,log,,1752763346394,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,log,,1752763346394,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,log,,1752763347406,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,save,,1752763347771,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,save,,1752763347772,1752763368922
2109,4,log vitals prompted,1752763335127,Heart Rate,save,,1752763348784,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,opened sensor tab,,1752763350290,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,capture,,1752763351250,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,capture,,1752763351250,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,capture,,1752763352266,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,keypad open,,1752763352266,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,keypad press,1,1752763353011,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,keypad press,10,1752763353682,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,keypad press,100,1752763353915,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,show action buttons,,1752763354242,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,log,,1752763354874,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,log,,1752763354875,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,log,,1752763355890,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,save,,1752763356170,1752763368922
2109,4,log vitals prompted,1752763335127,O₂ Saturation,save,,1752763357183,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,opened sensor tab,,1752763359195,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,capture,,1752763359955,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,keypad open,,1752763360966,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,keypad press,1,1752763361659,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,keypad press,12,1752763362139,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,keypad press,120,1752763362698,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,keypad press,1208,1752763363842,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,keypad press,12080,1752763364314,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,show action buttons,,1752763364810,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,keypad press,12080,1752763364810,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,log,,1752763365610,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,log,,1752763365611,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,log,,1752763366632,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,save,,1752763367051,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,save,,1752763367051,1752763368922
2109,4,log vitals prompted,1752763335127,Blood Pressure,save,,1752763368071,1752763368922
2109,4,log vitals prompted,1752763335127,submit,submit,,1752763368922,1752763368922
2109,4,log vitals prompted,1752763432133,Blood Pressure,keypad press,2361,1752763434818,1752763462922
2109,4,log vitals prompted,1752763432133,Blood Pressure,keypad press,23619,1752763438610,1752763462922
2109,4,log vitals prompted,1752763432133,Blood Pressure,keypad press,236196,1752763440234,1752763462922
2109,4,log vitals prompted,1752763432133,Blood Pressure,show action buttons,,1752763440883,1752763462922
2109,4,log vitals prompted,1752763432133,Blood Pressure,keypad press,236196,1752763440883,1752763462922
2109,4,log vitals prompted,1752763432133,Blood Pressure,log,,1752763442075,1752763462922
2109,4,log vitals prompted,1752763432133,Blood Pressure,log,,1752763442075,1752763462922
2109,4,log vitals prompted,1752763432133,Blood Pressure,log,,1752763443090,1752763462922
2109,4,log vitals prompted,1752763432133,Blood Pressure,save,,1752763443506,1752763462922
2109,4,log vitals prompted,1752763432133,Blood Pressure,save,,1752763443507,1752763462922
2109,4,log vitals prompted,1752763432133,Blood Pressure,save,,1752763444521,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,opened sensor tab,,1752763445954,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,capture,,1752763447066,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,capture,,1752763447066,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,capture,,1752763448078,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,keypad open,,1752763448079,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,keypad press,1,1752763448620,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,keypad press,10,1752763449274,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,keypad press,100,1752763449545,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,show action buttons,,1752763449971,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,keypad press,100,1752763449972,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,log,,1752763450627,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,log,,1752763450627,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,log,,1752763450971,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,log,,1752763450971,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,log,,1752763451641,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,save,,1752763452012,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,save,,1752763452012,1752763462922
2109,4,log vitals prompted,1752763432133,O₂ Saturation,save,,1752763453033,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,opened sensor tab,,1752763454674,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,capture,,1752763455906,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,capture,,1752763455906,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,capture,,1752763456924,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,keypad open,,1752763456924,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,keypad press,2,1752763457692,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,keypad press,23,1752763458099,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,keypad press,232,1752763458505,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,show action buttons,,1752763459387,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,keypad press,232,1752763459387,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,log,,1752763460314,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,log,,1752763460314,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,log,,1752763461332,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,save,,1752763461482,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,save,,1752763461483,1752763462922
2109,4,log vitals prompted,1752763432133,Heart Rate,save,,1752763462501,1752763462922
2109,4,log vitals prompted,1752763432133,submit,submit,,1752763462922,1752763462922
2109,2,log vitals prompted,1752762456962,Blood Pressure,capture,,1752762468740,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,capture,,1752762468741,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,keypad open,,1752762469754,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,keypad press,1,1752762472715,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,keypad press,12,1752762473252,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,keypad press,120,1752762474132,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,keypad press,1208,1752762478189,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,keypad press,12080,1752762478819,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,keypad press,12080,1752762480636,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,log,,1752762481692,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,log,,1752762481692,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,log,,1752762482712,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,save,,1752762483100,1752762504452
2109,2,log vitals prompted,1752762456962,Blood Pressure,save,,1752762484120,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,opened sensor tab,,1752762486563,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,capture,,1752762487475,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,capture,,1752762487476,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,capture,,1752762488498,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,keypad open,,1752762488499,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,keypad press,5,1752762489780,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,keypad press,55,1752762490156,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,keypad press,55,1752762491309,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,log,,1752762492179,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,log,,1752762492180,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,log,,1752762493198,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,save,,1752762493587,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,save,,1752762493587,1752762504452
2109,2,log vitals prompted,1752762456962,Heart Rate,save,,1752762494608,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,opened sensor tab,,1752762496011,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,capture,,1752762496853,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,capture,,1752762496853,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,keypad open,,1752762497873,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,keypad press,1,1752762498573,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,keypad press,10,1752762499412,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,keypad press,100,1752762499652,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,show action buttons,,1752762500284,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,keypad press,100,1752762500284,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,log,,1752762501059,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,log,,1752762501060,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,log,,1752762502076,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,save,,1752762502652,1752762504452
2109,2,log vitals prompted,1752762456962,O₂ Saturation,save,,1752762503669,1752762504452
2109,2,log vitals prompted,1752762456962,submit,submit,,1752762504452,1752762504452
2109,2,log vitals prompted,1752762628445,Heart Rate,opened sensor tab,,1752762675762,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,capture,,1752762678954,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,capture,,1752762678954,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,capture,,1752762679965,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,keypad open,,1752762679965,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,keypad press,5,1752762681395,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,keypad press,55,1752762681627,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,show action buttons,,1752762682258,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,keypad press,55,1752762682259,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,log,,1752762683066,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,log,,1752762683067,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,log,,1752762684077,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,save,,1752762684459,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,save,,1752762684459,1752762707521
2109,2,log vitals prompted,1752762628445,Heart Rate,save,,1752762685473,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,opened sensor tab,,1752762686289,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,capture,,1752762686971,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,capture,,1752762686971,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,capture,,1752762687989,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,keypad open,,1752762687989,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,keypad press,1,1752762688793,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,keypad press,10,1752762689354,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,keypad press,100,1752762689612,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,show action buttons,,1752762690170,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,keypad press,100,1752762690170,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,log,,1752762691009,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,log,,1752762691010,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,log,,1752762692027,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,save,,1752762692418,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,save,,1752762692418,1752762707521
2109,2,log vitals prompted,1752762628445,O₂ Saturation,save,,1752762693437,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,opened sensor tab,,1752762693994,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,capture,,1752762695410,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,capture,,1752762696430,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,keypad open,,1752762696430,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,keypad press,1,1752762697130,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,keypad press,12,1752762697625,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,keypad press,120,1752762698306,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,keypad press,1208,1752762699506,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,keypad press,12080,1752762700164,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,keypad press,12080,1752762701203,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,log,,1752762702066,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,log,,1752762703079,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,save,,1752762703466,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,save,,1752762703467,1752762707521
2109,2,log vitals prompted,1752762628445,Blood Pressure,save,,1752762704482,1752762707521
2109,2,log vitals prompted,1752762628445,submit,submit,,1752762707521,1752762707521
2109,1,log vitals prompted,1752761640046,Heart Rate,capture,,1752761647483,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,capture,,1752761647483,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,capture,,1752761648496,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,keypad open,,1752761648496,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,keypad press,5,1752761649820,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,keypad press,55,1752761650106,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,show action buttons,,1752761650802,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,keypad press,55,1752761650803,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,log,,1752761651642,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,log,,1752761651642,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,log,,1752761652659,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,save,,1752761653122,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,save,,1752761653122,1752761677010
2109,1,log vitals prompted,1752761640046,Heart Rate,save,,1752761654138,1752761677010
2109,1,log vitals prompted,1752761640046,O₂ Saturation,opened sensor tab,,1752761656338,1752761677010
2109,1,log vitals prompted,1752761640046,O₂ Saturation,capture,,1752761658250,1752761677010
2109,1,log vitals prompted,1752761640046,O₂ Saturation,keypad open,,1752761659267,1752761677010
2109,1,log vitals prompted,1752761640046,O₂ Saturation,keypad press,1,1752761659953,1752761677010
